comp_ticker,comp_name,total_esg_score,total_esg_score_percentile,environmental_risk_score,social_risk_score,governance_risk_score,controversy_level,last_update,flag_alcoholic_beverages,flag_adult_entertainment,flag_gambling,flag_tobacco_products,flag_animal_testing,flag_fur_and_specialty_leather,flag_controversial_weapons,flag_small_arms,flag_catholic_values,flag_gmo,flag_military_contracting,flag_pesticides,flag_thermal_coal,flag_palm_oil
PBA,Pembina Pipeline Corporation,20,22,10.0,7.0,3.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBLBF,Groupe Bruxelles Lambert SA,13,4,0.0,3.0,10.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVE,Cenovus Energy Inc.,34,72,18.0,8.0,8.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J,Jacobs Engineering Group Inc.,26,42,4.0,14.0,8.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PFG,"Principal Financial Group, Inc.",21,23,2.0,8.0,11.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAR,"Varian Medical Systems, Inc.",27,46,4.0,13.0,10.0,1.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBAN,Huntington Bancshares Incorporated,21,25,2.0,11.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROL,"Rollins, Inc.",20,23,2.0,12.0,7.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVKIF,Evonik Industries AG,23,31,12.0,4.0,7.0,1.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAM,"Akamai Technologies, Inc.",21,26,2.0,12.0,8.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUJHF,Subaru Corporation,28,49,8.0,11.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WPPGF,WPP plc,14,6,0.0,8.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOUYF,Bouygues SA,37,79,8.0,16.0,13.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AYYLF,Ayala Corporation,13,4,0.0,3.0,10.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MKL,Markel Corporation,33,67,3.0,13.0,18.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWHHF,Deutsche Wohnen SE,12,3,3.0,4.0,5.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WYNN,"Wynn Resorts, Limited",27,45,4.0,12.0,12.0,3.0,3/2021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNGPF,NN Group N.V.,19,17,1.0,9.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEOEF,Veolia Environnement S.A.,30,58,14.0,9.0,8.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DVN,Devon Energy Corporation,34,71,18.0,9.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSGTF,Tsingtao Brewery Company Limited,29,55,9.0,12.0,8.0,1.0,3/2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTAIF,PT Astra International Tbk,28,51,8.0,11.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NTAP,"NetApp, Inc.",16,11,3.0,8.0,6.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOSBF,Toshiba Corporation,40,84,11.0,11.0,18.0,5.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTC,PTC Inc.,19,19,1.0,13.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMXMF,bioMérieux S.A.,24,36,3.0,12.0,9.0,1.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWSA,News Corporation,14,7,0.0,6.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJNSF,Gjensidige Forsikring ASA,21,24,1.0,8.0,12.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWGAF,The Swatch Group AG,18,15,1.0,8.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUMN,"Lumen Technologies, Inc.",26,41,5.0,13.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRE,Duke Realty Corporation,13,4,5.0,4.0,5.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBOOF,"Grupo Financiero Banorte, S.A.B. de C.V.",21,26,1.0,9.0,11.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGL,Arch Capital Group Ltd.,22,28,2.0,7.0,13.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGPEF,Publicis Groupe S.A.,14,7,0.0,8.0,7.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAL,American Airlines Group Inc.,30,57,12.0,13.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBTYA,Liberty Global plc,27,46,6.0,13.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDXOF,Sodexo S.A.,28,50,5.0,17.0,6.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,"Franklin Resources, Inc.",20,20,1.0,10.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEGXF,SEGRO Plc,13,5,3.0,4.0,6.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVY,Avery Dennison Corporation,18,16,12.0,2.0,4.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BABWF,"International Consolidated Airlines Group, S.A.",26,43,10.0,11.0,5.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMN,Eastman Chemical Company,24,34,11.0,5.0,7.0,2.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCMGF,Newcrest Mining Limited,28,51,16.0,7.0,5.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFOSF,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd.",38,82,1.0,22.0,15.0,2.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEX,IDEX Corporation,33,69,10.0,16.0,7.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RYCEF,Rolls-Royce Holdings plc,28,51,10.0,13.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CPB,Campbell Soup Company,22,28,9.0,8.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARUF,Marubeni Corporation,25,38,8.0,8.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
VODAF,Vodacom Group Limited,14,6,2.0,6.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIFLF,"Grifols, S.A.",25,39,0.0,17.0,8.0,1.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WAB,Westinghouse Air Brake Technologies Corporation,33,66,10.0,14.0,8.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS,Masco Corporation,20,21,11.0,3.0,6.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEM,Agnico Eagle Mines Limited,27,47,13.0,8.0,6.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FQVLF,First Quantum Minerals Ltd.,43,89,19.0,13.0,11.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CRERF,Carrefour SA,20,23,4.0,9.0,8.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LKQ,LKQ Corporation,14,6,5.0,5.0,4.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDBF,CCL Industries Inc.,18,17,13.0,2.0,4.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAA,"Under Armour, Inc.",16,10,2.0,8.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMA,Comerica Incorporated,27,46,2.0,13.0,12.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSIC,"Henry Schein, Inc.",15,8,4.0,6.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAZZ,Jazz Pharmaceuticals plc,27,46,0.0,18.0,8.0,1.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEGIF,LEG Immobilien AG,10,2,4.0,3.0,4.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KSS,Kohl's Corporation,13,4,2.0,7.0,4.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RS,Reliance Steel & Aluminum Co.,44,91,21.0,14.0,8.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULGF,AngloGold Ashanti Limited,34,70,14.0,15.0,5.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBSH,"Commerce Bancshares, Inc.",27,45,2.0,12.0,13.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCLH,Norwegian Cruise Line Holdings Ltd.,28,50,13.0,11.0,4.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLSN,Nielsen Holdings plc,23,31,0.0,17.0,6.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIDD,The Middleby Corporation,32,65,9.0,15.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRGGF,China Resources Gas Group Limited,36,77,14.0,14.0,8.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSAF,"ACS, Actividades de Construcción y Servicios, S.A.",32,65,7.0,12.0,13.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGGEF,The Sage Group plc,16,11,1.0,10.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDEIF,"Red Eléctrica Corporación, S.A.",9,2,2.0,3.0,5.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TWODF,Taylor Wimpey plc,11,2,3.0,4.0,4.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCAF,Sharp Corporation,20,22,4.0,10.0,7.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,Alleghany Corporation,34,70,3.0,15.0,15.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKCVF,HK Electric Investments and HK Electric Investments Limited,28,51,14.0,7.0,7.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SGGKF,Singapore Technologies Engineering Ltd,28,50,7.0,13.0,7.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
NI,NiSource Inc.,32,65,15.0,11.0,7.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ACM,AECOM,28,51,6.0,15.0,7.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VNO,Vornado Realty Trust,14,5,2.0,5.0,6.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW,Pinnacle West Capital Corporation,28,51,12.0,10.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NRG,"NRG Energy, Inc.",32,64,17.0,9.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KGFHF,Kingfisher plc,10,2,2.0,4.0,3.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNTX,Gentex Corporation,25,37,7.0,10.0,7.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JLL,Jones Lang LaSalle Incorporated,7,1,1.0,3.0,3.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLMIF,Bank Leumi le- Israel B.M.,29,54,2.0,15.0,13.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNHAF,Vifor Pharma AG,31,61,2.0,19.0,10.0,1.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRO,Marathon Oil Corporation,42,88,23.0,10.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRBMF,"Grupo Bimbo, S.A.B. de C.V.",29,55,9.0,13.0,8.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGNC,AGNC Investment Corp.,18,16,3.0,4.0,10.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLEX,Flex Ltd.,7,1,0.0,0.0,0.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H,Hyatt Hotels Corporation,27,47,12.0,11.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RL,Ralph Lauren Corporation,14,6,1.0,7.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGA,"Reinsurance Group of America, Incorporated",25,37,3.0,9.0,13.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDNAF,"Canadian Tire Corporation, Limited",17,12,2.0,9.0,6.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ARKAF,Arkema S.A.,26,43,13.0,5.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHI,"Omega Healthcare Investors, Inc.",17,13,5.0,6.0,6.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLFPF,Standard Life Aberdeen plc,19,19,1.0,9.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEIC,SEI Investments Company,27,46,3.0,12.0,11.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMBVF,"Arca Continental, S.A.B. de C.V.",19,18,7.0,7.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMPLF,Johnson Matthey Plc,25,40,12.0,7.0,6.0,1.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSORF,Pearson plc,8,1,0.0,3.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLEEF,Valeo SE,10,2,2.0,3.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHI,Robert Half International Inc.,11,3,0.0,7.0,4.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VER,"VEREIT, Inc.",18,16,6.0,6.0,6.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGI,UGI Corporation,37,79,15.0,15.0,7.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
YAMHF,"Yamaha Motor Co., Ltd.",16,10,2.0,6.0,7.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCCPF,DCC plc,24,36,11.0,8.0,4.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TISCF,Taisei Corporation,30,58,5.0,13.0,12.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCI,Service Corporation International,15,9,0.0,10.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNR,RenaissanceRe Holdings Ltd.,27,48,3.0,11.0,13.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TELDF,Telefónica Deutschland Holding AG,16,11,3.0,7.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALV,"Autoliv, Inc.",18,14,5.0,5.0,7.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSL,Carlisle Companies Incorporated,45,92,20.0,17.0,9.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEBYF,SEB SA,19,19,5.0,7.0,7.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPRI,Capri Holdings Limited,15,8,2.0,7.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNPR,"Juniper Networks, Inc.",16,10,0.0,9.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JEF,Jefferies Financial Group Inc.,32,64,2.0,16.0,14.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIM,Kimco Realty Corporation,14,6,4.0,4.0,5.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SURRF,Sun Art Retail Group Limited,24,36,8.0,10.0,7.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRYMF,Prysmian S.p.A.,26,42,8.0,10.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PII,Polaris Inc.,13,4,0.0,7.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SMGKF,Smiths Group plc,39,84,16.0,15.0,9.0,2.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNFGF,Dongfeng Motor Group Company Limited,21,26,7.0,6.0,9.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THO,"Thor Industries, Inc.",28,50,9.0,13.0,6.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STKAF,Stockland,8,1,2.0,2.0,4.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARW,"Arrow Electronics, Inc.",10,2,3.0,3.0,4.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIZ,"Assurant, Inc.",25,39,1.0,11.0,13.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRT,Federal Realty Investment Trust,13,4,2.0,5.0,6.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYEKF,thyssenkrupp AG,41,86,15.0,17.0,8.0,3.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FURCF,Faurecia S.E.,12,4,2.0,5.0,6.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLAKF,Deutsche Lufthansa AG,24,37,8.0,11.0,5.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RICOF,"Ricoh Company, Ltd.",19,19,1.0,10.0,9.0,1.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
DITHF,DS Smith Plc,16,10,10.0,2.0,4.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDGPF,Nine Dragons Paper (Holdings) Limited,28,50,17.0,4.0,7.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUYTF,Etn. Fr. Colruyt NV,21,25,5.0,9.0,8.0,2.0,3/2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPEF,Orpea SA,25,39,3.0,15.0,7.0,2.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACKDF,Auckland International Airport Limited,20,21,4.0,11.0,6.0,0.0,3/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
